,clips,insertions,gaps,ncf
1108,,0.013927576601671309,0.011019283746556474,0.0
1109,,0.0,0.05,0.0
1110,,0.0,0.031413612565445025,0.0
1111,,0.0,0.013192612137203167,0.0
1112,,0.0,0.005361930294906166,0.0
1113,,0.0,0.007978723404255319,0.0
1114,,0.0,0.010416666666666666,0.0
1115,,0.0,0.013227513227513227,0.0
1116,,0.0,0.00819672131147541,0.0
1117,,0.0,0.01881720430107527,0.0
1118,,0.0,0.01662049861495845,0.0
1119,,0.0029411764705882353,0.005847953216374269,0.0
1120,,0.0,0.05249343832020997,0.0
1121,,0.0,0.005305039787798408,0.0
1122,,0.0,0.0027247956403269754,0.0
1123,,0.0,0.002702702702702703,0.0
1124,,0.0,0.012690355329949238,0.005076142131979695
1125,,0.0,0.004962779156327543,0.0
1126,,0.0,0.007352941176470588,0.0
1127,,0.0024509803921568627,0.004878048780487805,0.0
1128,,0.0,0.012345679012345678,0.0
1129,,0.0,0.0,0.0
1130,,0.0,0.0,0.0
1131,,0.0027100271002710027,0.0,0.0
1132,,0.0,0.0,0.0
1133,,0.0,0.010471204188481676,0.0
1134,,0.0,0.015748031496062992,0.0026246719160104987
1135,,0.0,0.005249343832020997,0.0
1136,,0.0,0.0051813471502590676,0.0
1137,,0.0,0.0,0.0
1138,,0.0,0.012953367875647668,0.0025906735751295338
1139,,0.0,0.010810810810810811,0.0
1140,,0.0,0.0056179775280898875,0.0
1141,,0.0,0.03151862464183381,0.0
1142,,0.015060240963855422,0.008955223880597015,0.005970149253731343
1143,,0.0,0.05434782608695652,0.0
1144,,0.0,0.0213903743315508,0.0
1145,,0.0,0.01680672268907563,0.0
1146,,0.0,0.011267605633802818,0.0
1147,,0.0,0.016666666666666666,0.0
1148,,0.0,0.008287292817679558,0.0
1149,,0.0,0.010869565217391304,0.008152173913043478
1150,,0.0,0.005076142131979695,0.0
1151,,0.0,0.010050251256281407,0.0
1152,,0.0,0.002577319587628866,0.0
1153,,0.0,0.0025906735751295338,0.0
1154,,0.0,0.0025974025974025974,0.0
1155,,0.002564102564102564,0.0025575447570332483,0.0
1156,,0.0,0.0049261083743842365,0.0
1157,,0.0,0.0024449877750611247,0.0
1158,,0.0,0.0024330900243309003,0.0
1159,,0.0,0.002403846153846154,0.0
1160,,0.0,0.0024096385542168677,0.0
1161,,0.0,0.0024390243902439024,0.0
1162,,0.0,0.0024390243902439024,0.0
1163,,0.0,0.0024449877750611247,0.0
1164,,0.0,0.0024813895781637717,0.0
1165,,0.0,0.0024813895781637717,0.0
1166,,0.0,0.0024813895781637717,0.0
1167,,0.0,0.0025188916876574307,0.0
1168,,0.002551020408163265,0.002544529262086514,0.0
1169,,0.0,0.0026041666666666665,0.0
1170,,0.0,0.0026246719160104987,0.0
1171,,0.0026954177897574125,0.002688172043010753,0.0
1172,,0.0026595744680851063,0.005291005291005291,0.0
1173,,0.0026666666666666666,0.0026595744680851063,0.0026595744680851063
1174,,0.0,0.005361930294906166,0.0
1175,,0.0,0.018518518518518517,0.0
1176,,0.0,0.015544041450777202,0.0025906735751295338
1177,,0.008152173913043478,0.005405405405405406,0.0
1178,,0.0,0.007712082262210797,0.0
1179,,0.0,0.0026109660574412533,0.0
1180,,0.0028089887640449437,0.0028011204481792717,0.0
1181,,0.0,0.02072538860103627,0.0025906735751295338
1182,,0.0,0.007556675062972292,0.0
1183,,0.0,0.005012531328320802,0.0
1184,,0.0,0.007444168734491315,0.0
1185,,0.0,0.0024691358024691358,0.0
1186,,0.0,0.0024691358024691358,0.0
1187,,0.0,0.005025125628140704,0.0
1188,,0.0,0.00510204081632653,0.0
1189,,0.002652519893899204,0.007894736842105263,0.0
1190,,0.0,0.007633587786259542,0.005089058524173028
1191,,0.0,0.0058997050147492625,0.0
1192,,0.016891891891891893,0.006711409395973154,0.0
1193,,0.0,0.03937007874015748,0.0
1194,,0.0,0.012853470437017995,0.0
1195,,0.0,0.010230179028132993,0.0
1196,,0.008450704225352112,0.008379888268156424,0.008379888268156424
1197,,0.0,0.007874015748031496,0.0
1198,,0.0,0.002617801047120419,0.0
1199,,0.0,0.002583979328165375,0.0
1200,,0.0,0.002564102564102564,0.0
1201,,0.0,0.002512562814070352,0.002512562814070352
1202,,0.0,0.002583979328165375,0.0
1203,,0.0,0.010610079575596816,0.0
1204,,0.0,0.005434782608695652,0.0
1205,,0.0,0.005249343832020997,0.0
1206,,0.0,0.007957559681697613,0.0
1207,,0.0,0.0026595744680851063,0.0
1208,,0.0,0.0079155672823219,0.0
1209,,0.0,0.005333333333333333,0.0
1210,,0.0,0.013550135501355014,0.0
1211,,0.0,0.010899182561307902,0.0
1212,,0.0,0.0027397260273972603,0.0
1213,,,0.00625,
1214,,,0.01875,
1215,,,0.02786377708978328,
1216,,,,
1217,,0.0,0.04776119402985075,0.005970149253731343
1218,,0.0030959752321981426,0.05,0.0
1219,,0.0,0.04395604395604396,0.0
1220,,0.0,0.03867403314917127,0.0
1221,,0.0,0.027624309392265192,0.0
1222,,0.0,0.04155124653739612,0.0
1223,,0.0,0.013550135501355014,0.0
1224,,0.0,0.008174386920980926,0.0
1225,,0.0,0.008241758241758242,0.0
1226,,0.0,0.020066889632107024,0.0
1227,,0.0,0.15436241610738255,0.003355704697986577
1228,,0.0,0.023809523809523808,0.0
1229,,0.0,0.012396694214876033,0.0
1230,,,,
1231,,,,
1232,,0.0,0.04184100418410042,0.0041841004184100415
1233,,0.0,0.01762114537444934,0.0
1234,,0.0,0.15,0.0
1235,,0.0,0.06172839506172839,0.0
1236,,0.0,0.08156028368794327,0.0
1237,,0.0,0.007194244604316547,0.0
1238,,0.0,0.0033112582781456954,0.0
1239,,0.0,0.009900990099009901,0.0
1240,,0.0,0.02258064516129032,0.0
1241,,0.0,0.0,0.0032258064516129032
1242,,0.0,0.005681818181818182,0.0
1243,,0.0,0.0,0.0
1244,,0.0,0.005390835579514825,0.0
1245,,0.0,0.009925558312655087,0.0
1246,,0.0,0.007371007371007371,0.0
1247,,0.0,0.0024630541871921183,0.0
1248,,0.0,0.004987531172069825,0.0
1249,,0.0,0.0,0.0
1250,,0.0,0.0,0.0
1251,,0.0,0.0,0.0
1252,,0.0,0.0024752475247524753,0.0
1253,,0.0,0.007281553398058253,0.0
1254,,0.0,0.007352941176470588,0.0
1255,,0.0,0.012224938875305624,0.0
1256,,0.0,0.0,0.0
1257,,0.0029498525073746312,0.005865102639296188,0.002932551319648094
1258,,0.0,0.012048192771084338,0.0
1259,,0.0,0.0,0.0
1260,,,0.056818181818181816,
1261,,,0.044585987261146494,
1262,,,,
1263,,,,
1264,,,,
1265,,,,
1266,,,,
1267,,,,
1268,,,,
1269,,,,
1270,,,,
1271,,,,
1272,,0.0029411764705882353,0.03409090909090909,0.0
1273,,0.0,0.005235602094240838,0.002617801047120419
1274,,0.0,0.0024630541871921183,0.0
1275,,0.0,0.0,0.0
1276,,0.0,0.0026246719160104987,0.0026246719160104987
1277,,0.0,0.0026455026455026454,0.0
1278,,0.0,0.0,0.0
1279,,0.0,0.008086253369272238,0.0026954177897574125
1280,,0.0,0.013368983957219251,0.0
1281,,0.0,0.0053475935828877,0.0
1282,,0.0,0.002680965147453083,0.0
1283,,0.0,0.0026455026455026454,0.0
1284,,0.002577319587628866,0.005128205128205128,0.0
1285,,0.0,0.007518796992481203,0.0
1286,,0.0025188916876574307,0.01488833746898263,0.0
1287,,0.0,0.017326732673267328,0.0
1288,,0.002531645569620253,0.005037783375314861,0.0
1289,,0.0025380710659898475,0.002531645569620253,0.0
1290,,0.0,0.002512562814070352,0.0
1291,,0.0,0.005,0.0
1292,,0.0,0.002531645569620253,0.0
1293,,0.0,0.004866180048661801,0.0
1294,,0.0,0.0,0.0024509803921568627
1295,,0.0,0.0,0.0
1296,,0.0,0.0,0.0
1297,,0.0,0.0024813895781637717,0.0
1298,,0.0,0.004962779156327543,0.0
1299,,0.0,0.007352941176470588,0.0
1300,,0.0,0.0,0.0
1301,,0.0,0.002421307506053269,0.0
1302,,0.0,0.0024096385542168677,0.0
1303,,0.0,0.0049504950495049506,0.0024752475247524753
1304,,0.002531645569620253,0.007537688442211055,0.002512562814070352
1305,,0.0,0.0048543689320388345,0.0
1306,,0.0,0.007211538461538462,0.0
1307,,0.0,0.01,0.0
1308,,0.005037783375314861,0.002512562814070352,0.002512562814070352
1309,,0.00516795865633075,0.002577319587628866,0.002577319587628866
1310,,0.0,0.002652519893899204,0.0
1311,,0.0,0.0026666666666666666,0.0
1312,,0.0,0.005235602094240838,0.0
1313,,0.0027397260273972603,0.01084010840108401,0.0
1314,,,0.014084507042253521,
1315,,,,
1316,,,,
1317,,,,
1318,,,,
1319,,,,
1320,,,,
1321,,,,
1322,,,,
1323,,0.0,0.002770083102493075,0.0
1324,,0.0,0.0,0.0
1325,,0.0,0.0,0.0
1326,,0.0,0.0024752475247524753,0.0
1327,,0.0,0.0,0.0
1328,,0.0,0.0,0.002380952380952381
1329,,0.0,0.0,0.0
1330,,0.0047169811320754715,0.002352941176470588,0.0
1331,,0.0,0.0,0.0
1332,,0.0,0.0,0.0
1333,,0.0,0.0,0.0024449877750611247
1334,,0.0,0.0,0.0
1335,,0.0,0.010025062656641603,0.0
1336,,0.0,0.002512562814070352,0.0
1337,,0.0,0.0,0.0
1338,,0.0,0.0,0.0
1339,,0.0,0.0,0.002531645569620253
1340,,0.0,0.0,0.0
1341,,0.0,0.002380952380952381,0.0
1342,,0.0,0.0,0.0
1343,,0.0,0.0,0.0
1344,,0.008849557522123894,0.0,0.0
1345,,0.0,0.0521978021978022,0.0027472527472527475
1346,,0.0,0.005970149253731343,0.0
1347,,0.0,0.002793296089385475,0.0
1348,,0.0,0.0027624309392265192,0.0
1349,,0.0,0.007575757575757576,0.0
1350,,0.0,0.005319148936170213,0.0
1351,,0.0,0.00546448087431694,0.0
1352,,0.0028089887640449437,0.00558659217877095,0.0
1353,,0.0,0.005649717514124294,0.0
1354,,0.0,0.005681818181818182,0.002840909090909091
1355,,0.0,0.011019283746556474,0.0027548209366391185
1356,,0.0,0.005063291139240506,0.0
1357,,0.0,0.002531645569620253,0.0
1358,,0.0,0.012254901960784314,0.0024509803921568627
1359,,0.0,0.0024449877750611247,0.0
1360,,0.0,0.0,0.0
1361,,0.0,0.0,0.0
1362,,0.0,0.002369668246445498,0.0
1363,,0.0,0.0,0.0
1364,,0.0,0.0023752969121140144,0.0
1365,,0.0,0.0,0.0
1366,,0.0,0.0,0.0
1367,,0.0,0.002369668246445498,0.0
1368,,0.0,0.0023752969121140144,0.0
1369,,0.0,0.004739336492890996,0.0
1370,,0.0,0.0023752969121140144,0.0
1371,,0.0,0.0023923444976076554,0.0
1372,,0.0,0.0,0.0
1373,,0.0,0.0,0.0
1374,,0.0,0.007058823529411765,0.0
1375,,0.0,0.002320185614849188,0.0
1376,,0.0,0.002304147465437788,0.002304147465437788
1377,,0.002336448598130841,0.002331002331002331,0.0
1378,,0.0,0.002325581395348837,0.0
1379,,0.0,0.00234192037470726,0.0
1380,,0.0,0.002369668246445498,0.002369668246445498
1381,,0.002386634844868735,0.002380952380952381,0.0
1382,,0.0,0.007211538461538462,0.0
1383,,0.0,0.0,0.002421307506053269
1384,,0.0,0.0,0.0
1385,,0.0,0.0,0.0
1386,,0.0,0.002403846153846154,0.0
1387,,0.0,0.0024154589371980675,0.0
1388,,0.0,0.0024752475247524753,0.0
1389,,0.002570694087403599,0.005115089514066497,0.0
1390,,0.0,0.007317073170731708,0.0
1391,,0.0,0.004889975550122249,0.0
1392,,0.0,0.004878048780487805,0.0
1393,,0.0,0.009592326139088728,0.0
1394,,0.0,0.011876484560570071,0.0023752969121140144
1395,,0.0,0.00963855421686747,0.0
1396,,0.0,0.007281553398058253,0.0
1397,,0.0,0.0024390243902439024,0.0
1398,,0.0,0.0024390243902439024,0.0
1399,,0.0024875621890547263,0.0024813895781637717,0.004962779156327543
1400,,0.010050251256281407,0.002506265664160401,0.0
1401,,0.0,0.015306122448979591,0.0
1402,,0.0,0.0,0.0
1403,,0.0,0.0,0.0
1404,,0.0,0.00516795865633075,0.0
1405,,0.0,0.027918781725888325,0.0
1406,,0.0,0.012853470437017995,0.0
1407,,0.0,0.0078125,0.0
1408,,0.0,0.012987012987012988,0.0
1409,,0.0,0.018867924528301886,0.0026954177897574125
1410,,0.0,0.025069637883008356,0.002785515320334262
1411,,0.0,0.008695652173913044,0.0
1412,,0.005934718100890208,0.008823529411764706,0.0058823529411764705
1413,,0.0,0.0084985835694051,0.0
1414,,0.0,0.011527377521613832,0.0
1415,,0.0,0.011396011396011397,0.002849002849002849
1416,,0.0,0.03896103896103896,0.0025974025974025974
1417,,0.002583979328165375,0.015267175572519083,0.0
1418,,0.0,0.00963855421686747,0.0
1419,,0.0,0.0,0.0
1420,,0.0,0.0,0.0
1421,,0.0,0.0028169014084507044,0.0
1422,,0.0,0.0,0.0
1423,,0.017241379310344827,0.0,0.0028735632183908046
1424,,0.0,0.005154639175257732,0.0
1425,,0.002564102564102564,0.00510204081632653,0.0
1426,,0.0,0.009732360097323601,0.0
1427,,0.0,0.007246376811594203,0.0
1428,,0.0,0.0,0.0
1429,,0.0,0.004962779156327543,0.0
1430,,0.0,0.0,0.0
1431,,0.0,0.0,0.0
1432,,0.0,0.0,0.0
1433,,0.0,0.015915119363395226,0.002652519893899204
1434,,0.005434782608695652,0.0027100271002710027,0.0027100271002710027
1435,,0.0,0.0,0.0
1436,,0.0,0.0,0.0
1437,,0.0,0.0,0.0
1438,,0.0,0.002551020408163265,0.0
1439,,0.0,0.0026041666666666665,0.0
1440,,0.0,0.0026041666666666665,0.0
1441,,0.0,0.0026246719160104987,0.0
1442,,0.0,0.005249343832020997,0.0
1443,,0.0,0.0026595744680851063,0.0026595744680851063
1444,,0.0,0.015706806282722512,0.002617801047120419
1445,,0.0,0.0,0.0
1446,,0.0,0.0048543689320388345,0.0
1447,,0.0,0.0,0.004987531172069825
1448,,0.0,0.0024330900243309003,0.0
1449,,0.0,0.004842615012106538,0.0
1450,,0.0,0.007263922518159807,0.0
1451,,0.0,0.007334963325183374,0.0
1452,,0.0,0.004784688995215311,0.0
1453,,0.0,0.007125890736342043,0.004750593824228029
1454,,0.0,0.0,0.0
1455,,0.0,0.002380952380952381,0.0
1456,,0.0,0.002364066193853428,0.0
1457,,0.0,0.007142857142857143,0.0
1458,,0.0,0.0,0.00966183574879227
1459,,0.0,0.0,0.0
1460,,0.0,0.0,0.0
1461,,0.0,0.0024630541871921183,0.0
1462,,0.0,0.0024390243902439024,0.0
1463,,0.0,0.009685230024213076,0.0
1464,,0.0024390243902439024,0.021479713603818614,0.0
1465,,0.0,0.007211538461538462,0.0
1466,,0.014598540145985401,0.00963855421686747,0.0
1467,,0.0,0.08878504672897196,0.0
1468,,0.0,0.046228710462287104,0.0
1469,,0.0,0.0431266846361186,0.0
1470,,0.0,0.008928571428571428,0.0
1471,,0.0,0.0029239766081871343,0.0
1472,,0.0,0.0,0.0
1473,,0.0,0.0,0.0
1474,,0.0,0.002512562814070352,0.0
1475,,0.0,0.0024509803921568627,0.0
1476,,0.0,0.0,0.0
1477,,0.0,0.0,0.0024390243902439024
1478,,0.0,0.005089058524173028,0.0
1479,,0.0,0.002617801047120419,0.0
1480,,0.0,0.005277044854881266,0.0
1481,,0.0027100271002710027,0.008064516129032258,0.0
1482,,0.0,0.0049504950495049506,0.009900990099009901
1483,,0.0,0.012106537530266344,0.004842615012106538
1484,,0.0024937655860349127,0.0024875621890547263,0.0
1485,,0.0,0.0136986301369863,0.0
1486,,0.0,0.002890173410404624,0.0
1487,,0.0,0.002932551319648094,0.0
1488,,0.0,0.011695906432748537,0.0
1489,,0.0,0.06629834254143646,0.013812154696132596
1490,,0.0,0.0048543689320388345,0.0
1491,,0.0,0.004807692307692308,0.0
1492,,0.0,0.004728132387706856,0.0
1493,,0.0,0.007042253521126761,0.0
1494,,0.0,0.0,0.0
1495,,0.0,0.0023584905660377358,0.0
1496,,0.0,0.0047169811320754715,0.0023584905660377358
1497,,0.0,0.004750593824228029,0.0
1498,,0.0,0.0,0.0
1499,,0.0,0.0,0.0
1500,,0.0,0.0,0.0
1501,,0.0,0.004728132387706856,0.0
1502,,0.0,0.007125890736342043,0.0
1503,,0.0,0.009523809523809525,0.0
1504,,0.0,0.004796163069544364,0.0
1505,,0.0,0.0024096385542168677,0.0
1506,,0.0,0.004830917874396135,0.0
1507,,0.0,0.004842615012106538,0.002421307506053269
1508,,0.0,0.004975124378109453,0.0
1509,,0.0,0.0025906735751295338,0.0
1510,,0.0,0.007772020725388601,0.0
1511,,0.0,0.020202020202020204,0.0
1512,,0.0,0.012594458438287154,0.0
1513,,0.0,0.017766497461928935,0.0
1514,,0.002577319587628866,0.005128205128205128,0.0
1515,,0.005128205128205128,0.00510204081632653,0.0
1516,,0.0,0.0025188916876574307,0.0
1517,,0.0,0.002531645569620253,0.0
1518,,0.0,0.007633587786259542,0.0
1519,,0.0,0.0025,0.0
1520,,0.0,0.0,0.0
1521,,0.0,0.005025125628140704,0.0
1522,,0.0,0.002506265664160401,0.0
1523,,0.0,0.005025125628140704,0.0
1524,,0.0,0.005,0.0
1525,,0.0024691358024691358,0.0,0.0
1526,,0.0,0.009779951100244499,0.0
1527,,0.0,0.022556390977443608,0.0
1528,,0.0,0.005128205128205128,0.0
1529,,0.0,0.0,0.0
1530,,0.0,0.0,0.0
1531,,0.0,0.005,0.0025
1532,,0.0,0.0,0.002403846153846154
1533,,0.0,0.002364066193853428,0.002364066193853428
1534,,0.0,0.002364066193853428,0.0
1535,,0.0,0.007058823529411765,0.0
1536,,0.0,0.002403846153846154,0.0
1537,,0.0,0.007177033492822967,0.0
1538,,0.0,0.0,0.0
1539,,0.0,0.002403846153846154,0.0
1540,,0.0,0.00963855421686747,0.0
1541,,0.0024271844660194173,0.0,0.0
1542,,0.0,0.007263922518159807,0.0
1543,,0.0,0.011990407673860911,0.0
1544,,0.0,0.012531328320802004,0.0
1545,,0.0,0.015189873417721518,0.0
1546,,0.0,0.0103359173126615,0.0
1547,,0.0,0.01256281407035176,0.0
1548,,0.0,0.0025380710659898475,0.0
1549,,0.0,0.0025188916876574307,0.0
1550,,0.0,0.019464720194647202,0.0
1551,,0.0,0.01951219512195122,0.0
1552,,0.0,0.01699029126213592,0.0
1553,,0.0,0.002457002457002457,0.0
1554,,0.0,0.0,0.0
1555,,0.0,0.0,0.0
1556,,0.0,0.0,0.0024154589371980675
1557,,0.0,0.0,0.0
1558,,0.0,0.0,0.0
1559,,0.0,0.0,0.0
1560,,0.0,0.002570694087403599,0.002570694087403599
1561,,0.0,0.0027100271002710027,0.0027100271002710027
1562,,0.0,0.008152173913043478,0.0
1563,,0.0,0.0,0.0
1564,,0.0028089887640449437,0.01928374655647383,0.0027548209366391185
1565,,0.0,0.017857142857142856,0.0
1566,,0.0,0.0,0.0
1567,,0.0,0.0,0.0
1568,,0.0,0.0,0.0
1569,,0.0,0.0026041666666666665,0.0
1570,,0.0,0.00516795865633075,0.0
1571,,0.0,0.010075566750629723,0.0
1572,,0.0,0.030226700251889168,0.0
1573,,0.0026246719160104987,0.04271356783919598,0.0
1574,,0.0027472527472527475,0.042105263157894736,0.0
1575,,0.0,0.005405405405405406,0.0
1576,,0.0,0.013440860215053764,0.0
1577,,0.0,0.018970189701897018,0.0
1578,,0.0,0.022099447513812154,0.0055248618784530384
1579,,,0.04076086956521739,
1580,,0.0,0.013812154696132596,0.0
1581,,0.0,0.00872093023255814,0.0
1582,,,,
1583,,,0.03582089552238806,
1584,,0.0,0.021148036253776436,0.0
1585,,0.003115264797507788,0.03313253012048193,0.0
1586,,0.0,0.005494505494505495,0.0
1587,,0.0,0.020942408376963352,0.0
1588,,0.0,0.010362694300518135,0.0
1589,,0.0,0.007653061224489796,0.0
1590,,0.0,0.007228915662650603,0.0
1591,,0.0,0.007177033492822967,0.0
1592,,0.0,0.00954653937947494,0.0
1593,,0.0,0.004761904761904762,0.002380952380952381
1594,,0.0,0.0,0.0
1595,,0.002398081534772182,0.0023923444976076554,0.0
1596,,0.004819277108433735,0.0,0.0024096385542168677
1597,,0.0,0.0,0.0
1598,,0.0,0.0,0.0
1599,,0.0,0.002421307506053269,0.0
1600,,0.0,0.0024875621890547263,0.0
1601,,0.0,0.0024449877750611247,0.0
1602,,0.0,0.0024330900243309003,0.0
1603,,0.0,0.0049382716049382715,0.0
1604,,0.0,0.012224938875305624,0.0024449877750611247
1605,,0.0,0.01932367149758454,0.0
1606,,0.0,0.011990407673860911,0.0
1607,,0.0,0.010126582278481013,0.0
1608,,0.0,0.005025125628140704,0.0
1609,,0.0,0.0024630541871921183,0.0024630541871921183
1610,,0.0,0.002386634844868735,0.0
1611,,0.0,0.0023752969121140144,0.0
1612,,0.0,0.012077294685990338,0.0
1613,,0.0,0.0048543689320388345,0.0
1614,,0.0,0.0,0.0
1615,,0.0,0.009779951100244499,0.0
1616,,0.0,0.0,0.0
1617,,0.0,0.004975124378109453,0.0
1618,,0.005063291139240506,0.010025062656641603,0.0
1619,,0.0,0.0049504950495049506,0.0
1620,,0.0,0.004914004914004914,0.0
1621,,0.0,0.0,0.0
1622,,0.0,0.0,0.0
1623,,0.0,0.01674641148325359,0.0
1624,,0.0,0.0,0.0
1625,,0.0,0.002386634844868735,0.0
1626,,0.0,0.004878048780487805,0.0
1627,,0.0025,0.004975124378109453,0.0
1628,,0.0,0.01015228426395939,0.0
1629,,0.0,0.002638522427440633,0.0
1630,,0.002717391304347826,0.013404825737265416,0.0
1631,,0.0,0.010309278350515464,0.0
1632,,0.0,0.0025380710659898475,0.0
1633,,0.0025252525252525255,0.0025188916876574307,0.0025188916876574307
1634,,0.0,0.002512562814070352,0.0
1635,,0.002793296089385475,0.008310249307479225,0.00554016620498615
1636,,0.0,0.01440922190201729,0.0
1637,,0.006060606060606061,0.014925373134328358,0.0029850746268656717
1638,,0.0,0.022922636103151862,0.0
1639,,0.0,0.011594202898550725,0.0
1640,,0.0,0.0029069767441860465,0.0
1641,,0.002967359050445104,0.0058997050147492625,0.0
1642,,0.0028011204481792717,0.005571030640668524,0.0
1643,,0.0,0.007957559681697613,0.0
1644,,0.0,0.010582010582010581,0.0
1645,,0.0,0.01808785529715762,0.0
1646,,0.0,0.013227513227513227,0.0
1647,,0.0,0.005420054200542005,0.0
1648,,0.0,0.010869565217391304,0.0
1649,,0.03333333333333333,0.008264462809917356,0.0
1650,,0.0,0.09975062344139651,0.0
1651,,0.0,0.012658227848101266,0.0
1652,,0.0,0.010666666666666666,0.0
1653,,0.0,0.007772020725388601,0.0
1654,,0.0,0.002570694087403599,0.0
1655,,0.0,0.007853403141361256,0.0
1656,,0.0,0.015503875968992248,0.0
1657,,0.0025575447570332483,0.02493765586034913,0.0
1658,,0.0,0.009900990099009901,0.0
1659,,0.0,0.007444168734491315,0.0
1660,,0.0,0.007481296758104738,0.0
1661,,0.0,0.007712082262210797,0.0
1662,,0.002793296089385475,0.011049723756906077,0.0
1663,,0.005681818181818182,0.019498607242339833,0.002785515320334262
1664,,0.0,0.016,0.0026666666666666666
1665,,0.0,0.010638297872340425,0.0
1666,,0.002631578947368421,0.010416666666666666,0.0026041666666666665
1667,,0.0,0.012919896640826873,0.0
1668,,0.00267379679144385,0.013192612137203167,0.002638522427440633
1669,,0.0,0.020356234096692113,0.002544529262086514
1670,,0.0,0.007731958762886598,0.002577319587628866
1671,,0.0,0.007653061224489796,0.0
1672,,0.0,0.010025062656641603,0.0
1673,,0.0,0.014962593516209476,0.0
1674,,0.0,0.02926829268292683,0.0
1675,,0.0,0.024330900243309004,0.0
1676,,0.0,0.009900990099009901,0.0024752475247524753
1677,,0.0,0.0125,0.0
1678,,0.0,0.007518796992481203,0.0
1679,,0.0,0.017326732673267328,0.0
1680,,0.0,0.009779951100244499,0.0024449877750611247
1681,,0.0,0.00966183574879227,0.0
1682,,0.0,0.00477326968973747,0.002386634844868735
1683,,0.0,0.007352941176470588,0.0024509803921568627
1684,,0.0,0.01,0.0025
1685,,0.0,0.007537688442211055,0.0
1686,,0.0,0.007575757575757576,0.0
1687,,0.0,0.007731958762886598,0.0
1688,,0.0,0.015189873417721518,0.0
1689,,0.0,0.007692307692307693,0.0
1690,,0.0026109660574412533,0.015424164524421594,0.002570694087403599
1691,,0.0,0.005263157894736842,0.0
1692,,0.0,0.005221932114882507,0.0
1693,,0.002652519893899204,0.015665796344647518,0.0
1694,,0.0,0.021739130434782608,0.0
1695,,0.0,0.003246753246753247,0.0
1696,,,,
1697,,,,
1698,,,,
1699,,,,
1700,,,,
1701,,,,
1702,,,,
1703,,,,
1704,,,,
1705,,0.0,0.0546875,0.0
1706,,0.0,0.024054982817869417,0.003436426116838488
1707,,0.0,0.008746355685131196,0.0
1708,,0.0,0.002793296089385475,0.002793296089385475
1709,,0.0,0.0027548209366391185,0.0
1710,,0.0,0.0026455026455026454,0.0
1711,,0.0,0.0024875621890547263,0.0
1712,,0.0,0.0024752475247524753,0.0
1713,,0.0,0.007462686567164179,0.0
1714,,0.002506265664160401,0.004987531172069825,0.0
1715,,,,
1716,,0.0,0.0026246719160104987,0.0
1717,,0.0,0.0027624309392265192,0.013812154696132596
1718,,,,
1719,,,,
1720,,0.0,0.012376237623762377,0.0024752475247524753
1721,,0.0,0.002457002457002457,0.0
1722,,0.0,0.01932367149758454,0.0024154589371980675
1723,,0.0,0.0072992700729927005,0.0
1724,,0.0,0.004889975550122249,0.0024449877750611247
1725,,0.0,0.0024813895781637717,0.0
1726,,0.0,0.005076142131979695,0.0
1727,,0.0,0.012531328320802004,0.0
1728,,0.0,0.010526315789473684,0.005263157894736842
1729,,0.10277777777777777,0.01907356948228883,0.005449591280653951
1730,,0.0,0.07427055702917772,0.002652519893899204
1731,,0.0,0.0374331550802139,0.0
1732,,0.0,0.02967359050445104,0.0
1733,,0.0,0.0060790273556231,0.0
1734,,0.0,0.00819672131147541,0.0
1735,,0.002777777777777778,0.01098901098901099,0.0
1736,,0.0,0.007936507936507936,0.0026455026455026454
1737,,0.0,0.00821917808219178,0.0
1738,,0.0,0.008152173913043478,0.0
1739,,0.00546448087431694,0.013477088948787063,0.0
1740,,0.0,0.007633587786259542,0.0
1741,,0.0,0.0,0.0
1742,,0.0,0.0,0.0
1743,,0.0,0.0,0.0
1744,,0.0,0.002403846153846154,0.002403846153846154
1745,,0.0,0.0,0.0024813895781637717
1746,,0.0,0.002506265664160401,0.0
1747,,0.0025188916876574307,0.0,0.0025188916876574307
1748,,0.0,0.0025188916876574307,0.0
1749,,0.0,0.002570694087403599,0.002570694087403599
1750,,0.0,0.005208333333333333,0.005208333333333333
1751,,0.0,0.0,0.0
1752,,0.0,0.003003003003003003,0.0
1753,,0.0,0.00967741935483871,0.0
1754,,0.0,0.006557377049180328,0.0
1755,,,,
1756,,,,
1757,,,,
1758,,,,
1759,,,,
1760,,,,
1761,,,,
1762,,,,
1763,,,,
1764,,,,
1765,,,,
1766,,,0.050505050505050504,
1767,,,0.03225806451612903,
1768,,0.0,0.0029069767441860465,0.0
